student_id,predicted_dropout_probability,predicted_dropout_flag,risk_category,support_action,observed_outcome
298,0.04238767379725855,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
299,0.11720902263215956,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
300,0.00850118444172277,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
301,0.11383680244773439,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
302,0.08031036187593328,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
303,0.02367173436222837,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
304,0.909191951319905,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
305,0.9319049874645406,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
306,0.3204816941111579,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
307,0.2710596040575546,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
308,0.9987561176957144,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
309,0.21786745548392797,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
310,0.9899270649927991,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
311,0.1409108137303065,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
312,0.9778016644853601,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
313,0.04975439424850313,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
314,0.38359510116246814,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
315,0.9416395525622151,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
316,0.059929070790437786,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
317,0.013536218553093228,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
318,0.021287881335665743,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
319,0.02266394906701076,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
320,0.21830047852485074,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
321,0.994112610925692,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
322,0.12124096517471812,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
323,0.06272851432252485,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
324,0.274288998143124,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
325,0.1450889731271412,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
326,0.4504403185782054,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
327,0.054112812828434644,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
328,0.06100411181427419,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
329,0.31357287474438056,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
330,0.023899062126840637,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
331,0.1263710551529126,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
332,0.9536259575884243,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
333,0.05411469657798701,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
334,0.026351891861755513,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
335,0.06910884825029631,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
336,0.07404747000116992,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
337,0.5378836435578418,1,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Graduate
338,0.022784424865646434,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
339,0.07035743640539584,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
340,0.20037075250083997,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
341,0.3295165195042947,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
342,0.37210520304216504,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
343,0.09571348365876085,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
344,0.13451948497135527,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
345,0.7234562478301513,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
346,0.06308099312175383,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
347,0.42727269871692186,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Enrolled
348,0.06789784596095985,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
349,0.10755851930541949,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
350,0.10514604267676844,0,Low,Continue routine monitoring and reinforce the student's current supports.,Enrolled
351,0.4346234757357214,0,Medium,"Schedule a check-in within two weeks and review attendance, coursework, and advising needs.",Dropout
352,0.03308243970340711,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
353,0.8041874686799286,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
354,0.046686854979342204,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
355,0.97799085305711,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
356,0.04622205561188681,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
357,0.21097160589532796,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
358,0.989665555668489,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
359,0.9728425608586377,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Enrolled
360,0.9365314011736191,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
361,0.24240852943424798,0,Low,Continue routine monitoring and reinforce the student's current supports.,Graduate
362,0.83517272552817,1,High,"Start proactive outreach within 72 hours and connect the student to academic, advising, and financial support.",Dropout
